STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV01,WV01_ATTRIBUTES,WV03,WV03_ATTRIBUTES,WV20,WV20_ATTRIBUTES
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/7/2010,,,,,4.1,",,W",1740,",,X",,,1845,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,183,",,0",61,",,0",,,,,140,",,X",220,",,X",,,,,0,",,0",,,7.6,",,X",9.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/8/2010,,,,,2,",,W",1339,",,X",,,,,0,",,0,2400",,,0,",,0",0,",,0",0,,183,",,0",56,",,0",,,,,290,",,X",,,,,,,0,",,0",,,5.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/9/2010,,,,,2,",,W",2320,",,X",,,2355,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,194,",,0",56,",,0",,,,,210,",,X",210,",,X",,,,,0,",,0",,,6.3,",,X",8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/10/2010,,,,,2.2,",,W", 0026,",,X",,, 0026,",,W",46,",,0,2400",,,0,",,0",0,",,0",0,,128,",,0",72,",,0",,,,,220,",,X",220,",,X",,,,,0,",,0",,,7.6,",,X",9.8,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/11/2010,,,,,3.3,",,W",1805,",,X",,, 0946,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,167,",,0",78,",,0",,,,,220,",,X",180,",,X",,,,,0,",,0",,,6.7,",,X",8.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/12/2010,,,,,3,",,W",2304,",,X",,, 0601,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,167,",,0",83,",,0",,,,,30,",,X",320,",,X",,,,,0,",,0",,,6.7,",,X",9.4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/13/2010,,,,,3.3,",,W", 0029,",,X",,,1319,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,206,",,0",67,",,0",,,,,30,",,X",330,",,X",,,,,0,",,0",,,6.3,",,X",7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/14/2010,,,,,2,",,W",1421,",,X",,,1418,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,222,",,0",89,",,0",,,,,230,",,X",230,",,X",,,,,0,",,0",,,4,",,X",5.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/15/2010,,,,,1.6,",,W",2147,",,X",,,2146,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,217,",,0",83,",,0",,,,,10,",,X",10,",,X",,,,,0,",,0",,,5.4,",,X",5.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/16/2010,,,,,2.3,",,W",1314,",,X",,,1314,",,W",5,",,0,2400",,,0,",,0",0,",,0",0,,217,",,0",117,",,0",,,,,360,",,X",360,",,X",,,,,0,",,0",,,5.8,",,X",6.7,",,X",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/17/2010,,,,,2.3,",,W",2132,",,X",,,2130,",,W",3,",,0,2400",,,0,",,0",0,",,0",0,,217,",,0",111,",,0",,,,,250,",,X",250,",,X",,,,,0,",,0",,,6.7,",,X",9.8,",,X",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/18/2010,,,,,3.5,",,W",1741,",,X",,,1741,",,W",36,",,0,2400",,,0,",,0",0,",,0",0,,172,",,0",100,",,0",,,,,240,",,X",240,",,X",,,,,0,",,0",,,8.9,",,X",11.6,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,1,",,W",,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/19/2010,,,,,5,",,W",1939,",,X",,,2326,",,W",66,",,0,2400",,,0,",,0",0,",,0",0,,200,",,0",78,",,0",,,,,210,",,X",200,",,X",,,,,0,",,0",,,13.4,",,X",17.4,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/20/2010,,,,,5.6,",,W", 0138,",,X",,, 0138,",,W",53,",,0,2400",,,0,",,0",0,",,0",0,,133,",,0",67,",,0",,,,,190,",,X",200,",,X",,,,,0,",,0",,,10.7,",,X",14.3,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/21/2010,,,,,2.5,",,W",1642,",,X",,,1742,",,W",25,",,0,2400",,,0,",,0",0,",,0",0,,128,",,0",72,",,0",,,,,130,",,X",150,",,X",,,,,0,",,0",,,7.2,",,X",8,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/22/2010,,,,,3.2,",,W",2338,",,X",,,2337,",,W",3,",,0,2400",,,0,",,0",0,",,0",0,,161,",,0",72,",,0",,,,,210,",,X",200,",,X",,,,,0,",,0",,,7.6,",,X",9.8,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/23/2010,,,,,4.1,",,W", 0109,",,X",,, 0109,",,W",8,",,0,2400",,,0,",,0",0,",,0",0,,139,",,0",72,",,0",,,,,190,",,X",200,",,X",,,,,0,",,0",,,7.6,",,X",9.8,",,X",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/24/2010,,,,,2.4,",,W",1502,",,X",,,1456,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,167,",,0",56,",,0",,,,,250,",,X",240,",,X",,,,,0,",,0",,,6.7,",,X",8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/25/2010,,,,,1.6,",,W",1108,",,X",,,2313,",,W",15,",,0,2400",,,0,",,0",0,",,0",0,,161,",,0",100,",,0",,,,,250,",,X",80,",,X",,,,,0,",,0",,,5.8,",,X",9.4,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/26/2010,,,,,2.3,",,W",1607,",,X",,,1606,",,W",58,",,0,2400",,,0,",,0",0,",,0",0,,139,",,0",83,",,0",,,,,230,",,X",240,",,X",,,,,0,",,0",,,8,",,X",10.7,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/27/2010,,,,,2.4,",,W",2358,",,X",,,2357,",,W",28,",,0,2400",,,0,",,0",0,",,0",0,,156,",,0",83,",,0",,,,,210,",,X",210,",,X",,,,,0,",,0",,,5.8,",,X",7.2,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/28/2010,,,,,6.1,",,W", 0906,",,X",,,1636,",,W",114,",,0,2400",,,0,",,0",0,",,0",0,,117,",,0",100,",,0",,,,,210,",,X",210,",,X",,,,,0,",,0",,,8.9,",,X",11.6,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/29/2010,,,,,4,",,W",1327,",,X",,,1326,",,W",15,",,0,2400",,,0,",,0",0,",,0",0,,122,",,0",72,",,0",,,,,190,",,X",200,",,X",,,,,0,",,0",,,7.2,",,X",9.4,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/30/2010,,,,,1.9,",,W",1318,",,X",,,1317,",,W",28,",,0,2400",,,0,",,0",0,",,0",0,,150,",,0",56,",,0",,,,,160,",,X",160,",,X",,,,,0,",,0",,,4.5,",,X",6.3,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,5/31/2010,,,,,4.3,",,W",1651,",,X",,,1635,",,W",79,",,0,2400",,,0,",,0",0,",,0",0,,183,",,0",111,",,0",,,,,220,",,X",250,",,X",,,,,0,",,0",,,8,",,X",10.7,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/1/2010,,,,,2.9,",,W",1511,",,X",,,,,38,",,0,2400",,,0,",,0",0,",,0",0,,167,",,0",94,",,0",,,,,210,",,X",,,,,,,0,",,0",,,5.8,",,X",,,,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/2/2010,,,,,5,",,W",2138,",,X",,,2148,",,W",94,",,0,2400",,,0,",,0",0,",,0",0,,167,",,0",94,",,0",,,,,210,",,X",230,",,X",,,,,0,",,0",,,9.4,",,X",12.5,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/3/2010,,,,,1.9,",,W", 0001,",,X",,, 0000,",,W",8,",,0,2400",,,0,",,0",0,",,0",0,,172,",,0",78,",,0",,,,,190,",,X",180,",,X",,,,,0,",,0",,,6.7,",,X",8,",,X",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/4/2010,,,,,2.7,",,W",1715,",,X",,,1715,",,W",46,",,0,2400",,,0,",,0",0,",,0",0,,161,",,0",94,",,0",,,,,250,",,X",250,",,X",,,,,0,",,0",,,6.3,",,X",8.9,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/5/2010,,,,,2.7,",,W",1541,",,X",,,1235,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,206,",,0",94,",,0",,,,,310,",,X",350,",,X",,,,,0,",,0",,,6.7,",,X",8.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/6/2010,,,,,2.4,",,W",1902,",,X",,,1913,",,W",84,",,0,2400",,,0,",,0",0,",,0",0,,167,",,0",122,",,0",,,,,220,",,X",210,",,X",,,,,0,",,0",,,5.8,",,X",6.7,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/7/2010,,,,,2.4,",,W", 0752,",,X",,, 0346,",,W",3,",,0,2400",,,0,",,0",0,",,0",0,,183,",,0",117,",,0",,,,,210,",,X",180,",,X",,,,,0,",,0",,,5.8,",,X",7.2,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/8/2010,,,,,2.6,",,W",1957,",,X",,,1956,",,W",64,",,0,2400",,,0,",,0",0,",,0",0,,206,",,0",100,",,0",,,,,140,",,X",140,",,X",,,,,0,",,0",,,6.3,",,X",7.6,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/9/2010,,,,,4,",,W",2058,",,X",,,1636,",,W",64,",,0,2400",,,0,",,0",0,",,0",0,,167,",,0",106,",,0",,,,,220,",,X",190,",,X",,,,,0,",,0",,,7.6,",,X",9.8,",,X",,,,,1,",,0",,,1,",,X",,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/10/2010,,,,,4.2,",,W",1441,",,X",,,1701,",,W",46,",,0,2400",,,0,",,0",0,",,0",0,,172,",,0",106,",,0",,,,,210,",,X",210,",,X",,,,,0,",,0",,,8,",,X",9.8,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/11/2010,,,,,3.4,",,W",2334,",,X",,,2333,",,W",25,",,0,2400",,,0,",,0",0,",,0",0,,178,",,0",100,",,0",,,,,20,",,X",30,",,X",,,,,0,",,0",,,5.8,",,X",6.7,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/12/2010,,,,,3.3,",,W",1741,",,X",,,1746,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,233,",,0",94,",,0",,,,,300,",,X",360,",,X",,,,,0,",,0",,,5.8,",,X",7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/13/2010,,,,,3.7,",,W",1915,",,X",,,1915,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,211,",,0",111,",,0",,,,,40,",,X",30,",,X",,,,,0,",,0",,,9.4,",,X",10.7,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/14/2010,,,,,2.2,",,W", 0008,",,X",,, 0007,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,183,",,0",100,",,0",,,,,50,",,X",50,",,X",,,,,0,",,0",,,6.3,",,X",7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/15/2010,,,,,3,",,W",1807,",,X",,,1814,",,W",48,",,0,2400",,,0,",,0",0,",,0",0,,161,",,0",83,",,0",,,,,280,",,X",260,",,X",,,,,0,",,0",,,6.3,",,X",7.2,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,1,",,W",,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/16/2010,,,,,3,",,W",2248,",,X",,,2247,",,W",46,",,0,2400",,,0,",,0",0,",,0",0,,156,",,0",89,",,0",,,,,210,",,X",220,",,X",,,,,0,",,0",,,6.7,",,X",8.9,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/17/2010,,,,,3.7,",,W",1205,",,X",,,1401,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,167,",,0",106,",,0",,,,,220,",,X",220,",,X",,,,,0,",,0",,,6.3,",,X",7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/18/2010,,,,,3,",,W",1334,",,X",,,1306,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,206,",,0",111,",,0",,,,,300,",,X",330,",,X",,,,,0,",,0",,,6.3,",,X",8.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/19/2010,,,,,3.3,",,W", 0205,",,X",,,1749,",,W",15,",,0,2400",,,0,",,0",0,",,0",0,,139,",,0",117,",,0",,,,,200,",,X",180,",,X",,,,,0,",,0",,,5.4,",,X",6.7,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/20/2010,,,,,3.2,",,W",2330,",,X",,, 0311,",,W",53,",,0,2400",,,0,",,0",0,",,0",0,,133,",,0",111,",,0",,,,,200,",,X",220,",,X",,,,,0,",,0",,,5.8,",,X",7.2,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/21/2010,,,,,2.1,",,W",1337,",,X",,,1238,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,172,",,0",106,",,0",,,,,250,",,X",210,",,X",,,,,0,",,0",,,5.4,",,X",6.7,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/22/2010,,,,,2.7,",,W",2200,",,X",,,1720,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,233,",,0",100,",,0",,,,,20,",,X",330,",,X",,,,,0,",,0",,,6.3,",,X",7.6,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/23/2010,,,,,2.1,",,W",1535,",,X",,,1627,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,250,",,0",139,",,0",,,,,280,",,X",320,",,X",,,,,0,",,0",,,5.4,",,X",7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/24/2010,,,,,2.1,",,W",1122,",,X",,,1059,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,233,",,0",122,",,0",,,,,190,",,X",230,",,X",,,,,0,",,0",,,5.4,",,X",7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/25/2010,,,,,2.5,",,W",1129,",,X",,,1125,",,W",0,"T,,0,2400",,,0,",,0",0,",,0",0,,178,",,0",128,",,0",,,,,220,",,X",220,",,X",,,,,0,",,0",,,5.4,",,X",6.7,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,1,",,X",1,",,X",,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/26/2010,,,,,2,",,W",1328,",,X",,,1301,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,200,",,0",117,",,0",,,,,270,",,X",270,",,X",,,,,0,",,0",,,5.4,",,X",6.7,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/27/2010,,,,,2.2,",,W",1127,",,X",,,1222,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,211,",,0",106,",,0",,,,,200,",,X",200,",,X",,,,,0,",,0",,,5.4,",,X",6.7,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/28/2010,,,,,3.6,",,W",1700,",,X",,,1854,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,217,",,0",117,",,0",,,,,240,",,X",240,",,X",,,,,0,",,0",,,7.2,",,X",9.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/29/2010,,,,,2.6,",,W",1834,",,X",,,1833,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,194,",,0",106,",,0",,,,,250,",,X",230,",,X",,,,,0,",,0",,,6.3,",,X",8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,6/30/2010,,,,,2.8,",,W",1332,",,X",,,1321,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,183,",,0",100,",,0",,,,,300,",,X",290,",,X",,,,,0,",,0",,,6.7,",,X",8.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,7/1/2010,,,,,2,",,W",1410,",,X",,,1715,",,W",3,",,0,2400",,,0,",,0",0,",,0",0,,167,",,0",111,",,0",,,,,230,",,X",210,",,X",,,,,0,",,0",,,4,",,X",5.8,",,X",,,,,,,,,,,,,1,",,0",,,,,,,,,,,,,1,",,X",,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,7/2/2010,,,,,2,",,W",2349,",,X",,,1017,",,W",46,",,0,2400",,,0,",,0",0,",,0",0,,183,",,0",117,",,0",,,,,220,",,X",310,",,X",,,,,0,",,0",,,5.8,",,X",9.4,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,,,,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,7/3/2010,,,,,2.2,",,W", 0012,",,X",,, 0011,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,200,",,0",111,",,0",,,,,230,",,X",230,",,X",,,,,0,",,0",,,5.8,",,X",7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,7/4/2010,,,,,3.1,",,W",2145,",,X",,,1348,",,W",28,",,0,2400",,,0,",,0",0,",,0",0,,183,",,0",111,",,0",,,,,270,",,X",110,",,X",,,,,0,",,0",,,6.7,",,X",13,",,X",,,,,1,",,W",,,,,,,1,",,0",,,,,1,",,W",,,,,1,",,X",,,,,1,",,X",,,,,,,,,,,,,,,,
USW00024233,"SEATTLE TACOMA AIRPORT, WA US",47.44467,-122.31442,112.5,7/5/2010,,,,,2.6,",,W",2232,",,X",,,1718,",,W",0,",,0,2400",,,0,",,0",0,",,0",0,,183,",,0",106,",,0",,,,,30,",,X",280,",,X",,,,,0,",,0",,,5.8,",,X",7.2,",,X",,,,,1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
